IBRC_Geo_ID,State,Year,District Name,BEA Per Capita Personal Income
6500358,UT,2018,Wasatch Front Regional Council/Wasatch Front Economic Development District,47815
6500358,UT,2019,Wasatch Front Regional Council/Wasatch Front Economic Development District,49963
6500358,UT,2020,Wasatch Front Regional Council/Wasatch Front Economic Development District,53829
6500358,UT,2021,Wasatch Front Regional Council/Wasatch Front Economic Development District,60352
6500358,UT,2022,Wasatch Front Regional Council/Wasatch Front Economic Development District,63198
6500358,UT,2023,Wasatch Front Regional Council/Wasatch Front Economic Development District,66808
6500359,VA,2001,Accomack-Northampton Planning District Commission,21940
6500359,VA,2002,Accomack-Northampton Planning District Commission,23040
6500359,VA,2003,Accomack-Northampton Planning District Commission,25158
6500359,VA,2004,Accomack-Northampton Planning District Commission,26590
6500359,VA,2005,Accomack-Northampton Planning District Commission,27790
6500359,VA,2006,Accomack-Northampton Planning District Commission,28874
6500359,VA,2007,Accomack-Northampton Planning District Commission,31033
6500359,VA,2008,Accomack-Northampton Planning District Commission,33035
6500359,VA,2009,Accomack-Northampton Planning District Commission,33901
6500359,VA,2010,Accomack-Northampton Planning District Commission,34094
6500359,VA,2011,Accomack-Northampton Planning District Commission,34563
6500359,VA,2012,Accomack-Northampton Planning District Commission,36197
6500359,VA,2013,Accomack-Northampton Planning District Commission,36357
6500359,VA,2014,Accomack-Northampton Planning District Commission,37131
6500359,VA,2015,Accomack-Northampton Planning District Commission,38546
6500359,VA,2016,Accomack-Northampton Planning District Commission,41215
6500359,VA,2017,Accomack-Northampton Planning District Commission,44925
6500359,VA,2018,Accomack-Northampton Planning District Commission,46554
6500359,VA,2019,Accomack-Northampton Planning District Commission,49414
6500359,VA,2020,Accomack-Northampton Planning District Commission,53161
6500359,VA,2021,Accomack-Northampton Planning District Commission,59462
6500359,VA,2022,Accomack-Northampton Planning District Commission,57669
6500359,VA,2023,Accomack-Northampton Planning District Commission,55994
6500360,VA,2001,Central Shenandoah Planning District Commission,27955
6500360,VA,2002,Central Shenandoah Planning District Commission,28626
6500360,VA,2003,Central Shenandoah Planning District Commission,29390
6500360,VA,2004,Central Shenandoah Planning District Commission,31593
6500360,VA,2005,Central Shenandoah Planning District Commission,31411
6500360,VA,2006,Central Shenandoah Planning District Commission,31838
6500360,VA,2007,Central Shenandoah Planning District Commission,33700
6500360,VA,2008,Central Shenandoah Planning District Commission,35600
6500360,VA,2009,Central Shenandoah Planning District Commission,35057
6500360,VA,2010,Central Shenandoah Planning District Commission,36170
6500360,VA,2011,Central Shenandoah Planning District Commission,40748
6500360,VA,2012,Central Shenandoah Planning District Commission,44372
6500360,VA,2013,Central Shenandoah Planning District Commission,42826
6500360,VA,2014,Central Shenandoah Planning District Commission,45031
6500360,VA,2015,Central Shenandoah Planning District Commission,47840
6500360,VA,2016,Central Shenandoah Planning District Commission,49763
6500360,VA,2017,Central Shenandoah Planning District Commission,53019
6500360,VA,2018,Central Shenandoah Planning District Commission,53728
6500360,VA,2019,Central Shenandoah Planning District Commission,56282
6500360,VA,2020,Central Shenandoah Planning District Commission,60878
6500360,VA,2021,Central Shenandoah Planning District Commission,65097
6500360,VA,2022,Central Shenandoah Planning District Commission,65715
6500360,VA,2023,Central Shenandoah Planning District Commission,67579
6500361,VA,2001,Crater Planning District Commission,21198
6500361,VA,2002,Crater Planning District Commission,21393
6500361,VA,2003,Crater Planning District Commission,22198
6500361,VA,2004,Crater Planning District Commission,23547
6500361,VA,2005,Crater Planning District Commission,24969
6500361,VA,2006,Crater Planning District Commission,26040
6500361,VA,2007,Crater Planning District Commission,27757
6500361,VA,2008,Crater Planning District Commission,28556
6500361,VA,2009,Crater Planning District Commission,28599
6500361,VA,2010,Crater Planning District Commission,28732
6500361,VA,2011,Crater Planning District Commission,29404
6500361,VA,2012,Crater Planning District Commission,29956
6500361,VA,2013,Crater Planning District Commission,30234
6500361,VA,2014,Crater Planning District Commission,30758
6500361,VA,2015,Crater Planning District Commission,32377
6500361,VA,2016,Crater Planning District Commission,32262
6500361,VA,2017,Crater Planning District Commission,33968
6500361,VA,2018,Crater Planning District Commission,35118
6500361,VA,2019,Crater Planning District Commission,36019
6500361,VA,2020,Crater Planning District Commission,39027
6500361,VA,2021,Crater Planning District Commission,43509
6500361,VA,2022,Crater Planning District Commission,44029
6500361,VA,2023,Crater Planning District Commission,45376
6500362,VA,2001,Cumberland Plateau Planning District Commission,20734
6500362,VA,2002,Cumberland Plateau Planning District Commission,21418
6500362,VA,2003,Cumberland Plateau Planning District Commission,22117
6500362,VA,2004,Cumberland Plateau Planning District Commission,22935
6500362,VA,2005,Cumberland Plateau Planning District Commission,24187
6500362,VA,2006,Cumberland Plateau Planning District Commission,25875
6500362,VA,2007,Cumberland Plateau Planning District Commission,27124
6500362,VA,2008,Cumberland Plateau Planning District Commission,29281
6500362,VA,2009,Cumberland Plateau Planning District Commission,29500
6500362,VA,2010,Cumberland Plateau Planning District Commission,29935
6500362,VA,2011,Cumberland Plateau Planning District Commission,31304
6500362,VA,2012,Cumberland Plateau Planning District Commission,31647
6500362,VA,2013,Cumberland Plateau Planning District Commission,30928
6500362,VA,2014,Cumberland Plateau Planning District Commission,31464
6500362,VA,2015,Cumberland Plateau Planning District Commission,31666
6500362,VA,2016,Cumberland Plateau Planning District Commission,31467
6500362,VA,2017,Cumberland Plateau Planning District Commission,33422
6500362,VA,2018,Cumberland Plateau Planning District Commission,34772
6500362,VA,2019,Cumberland Plateau Planning District Commission,36085
6500362,VA,2020,Cumberland Plateau Planning District Commission,38873
6500362,VA,2021,Cumberland Plateau Planning District Commission,41953
6500362,VA,2022,Cumberland Plateau Planning District Commission,43978
6500362,VA,2023,Cumberland Plateau Planning District Commission,46564
6500363,VA,2001,Lenowisco Planning District Commission,19627
6500363,VA,2002,Lenowisco Planning District Commission,19935
6500363,VA,2003,Lenowisco Planning District Commission,20657
6500363,VA,2004,Lenowisco Planning District Commission,21699
6500363,VA,2005,Lenowisco Planning District Commission,22558
6500363,VA,2006,Lenowisco Planning District Commission,23683
6500363,VA,2007,Lenowisco Planning District Commission,24300
6500363,VA,2008,Lenowisco Planning District Commission,25800
6500363,VA,2009,Lenowisco Planning District Commission,25719
6500363,VA,2010,Lenowisco Planning District Commission,26296
6500363,VA,2011,Lenowisco Planning District Commission,27722
6500363,VA,2012,Lenowisco Planning District Commission,27518
6500363,VA,2013,Lenowisco Planning District Commission,27345
6500363,VA,2014,Lenowisco Planning District Commission,27903
6500363,VA,2015,Lenowisco Planning District Commission,28623
6500363,VA,2016,Lenowisco Planning District Commission,29248
6500363,VA,2017,Lenowisco Planning District Commission,29874
6500363,VA,2018,Lenowisco Planning District Commission,31246
6500363,VA,2019,Lenowisco Planning District Commission,32416
6500363,VA,2020,Lenowisco Planning District Commission,35391
6500363,VA,2021,Lenowisco Planning District Commission,38680
6500363,VA,2022,Lenowisco Planning District Commission,40653
6500363,VA,2023,Lenowisco Planning District Commission,42629
6500364,VA,2001,Mount Rogers Planning District Commission,21382
6500364,VA,2002,Mount Rogers Planning District Commission,21802
6500364,VA,2003,Mount Rogers Planning District Commission,22652
6500364,VA,2004,Mount Rogers Planning District Commission,23799
6500364,VA,2005,Mount Rogers Planning District Commission,24921
6500364,VA,2006,Mount Rogers Planning District Commission,26010
6500364,VA,2007,Mount Rogers Planning District Commission,26596
6500364,VA,2008,Mount Rogers Planning District Commission,27782
6500364,VA,2009,Mount Rogers Planning District Commission,27548
6500364,VA,2010,Mount Rogers Planning District Commission,27976
6500364,VA,2011,Mount Rogers Planning District Commission,29046
6500364,VA,2012,Mount Rogers Planning District Commission,29765
6500364,VA,2013,Mount Rogers Planning District Commission,29633
6500364,VA,2014,Mount Rogers Planning District Commission,30859
6500364,VA,2015,Mount Rogers Planning District Commission,31879
6500364,VA,2016,Mount Rogers Planning District Commission,32579
6500364,VA,2017,Mount Rogers Planning District Commission,33617
6500364,VA,2018,Mount Rogers Planning District Commission,34579
6500364,VA,2019,Mount Rogers Planning District Commission,35799
6500364,VA,2020,Mount Rogers Planning District Commission,38864
6500364,VA,2021,Mount Rogers Planning District Commission,42588
6500364,VA,2022,Mount Rogers Planning District Commission,43990
6500364,VA,2023,Mount Rogers Planning District Commission,46362
6500365,VA,2001,New River Valley Planning District Commission,23306
6500365,VA,2002,New River Valley Planning District Commission,23906
6500365,VA,2003,New River Valley Planning District Commission,25181
6500365,VA,2004,New River Valley Planning District Commission,26505
6500365,VA,2005,New River Valley Planning District Commission,27381
6500365,VA,2006,New River Valley Planning District Commission,27951
6500365,VA,2007,New River Valley Planning District Commission,29284
6500365,VA,2008,New River Valley Planning District Commission,29905
6500365,VA,2009,New River Valley Planning District Commission,29673
6500365,VA,2010,New River Valley Planning District Commission,30634
6500365,VA,2011,New River Valley Planning District Commission,31907
6500365,VA,2012,New River Valley Planning District Commission,33101
6500365,VA,2013,New River Valley Planning District Commission,33145
6500365,VA,2014,New River Valley Planning District Commission,34600
6500365,VA,2015,New River Valley Planning District Commission,35768
6500365,VA,2016,New River Valley Planning District Commission,36145
6500365,VA,2017,New River Valley Planning District Commission,37294
6500365,VA,2018,New River Valley Planning District Commission,39017
6500365,VA,2019,New River Valley Planning District Commission,39684
6500365,VA,2020,New River Valley Planning District Commission,43132
6500365,VA,2021,New River Valley Planning District Commission,47260
6500365,VA,2022,New River Valley Planning District Commission,49101
6500365,VA,2023,New River Valley Planning District Commission,52431
6500366,VA,2001,Northern Neck Planning District Commission,26665
6500366,VA,2002,Northern Neck Planning District Commission,26872
6500366,VA,2003,Northern Neck Planning District Commission,27929
6500366,VA,2004,Northern Neck Planning District Commission,30014
6500366,VA,2005,Northern Neck Planning District Commission,30950
6500366,VA,2006,Northern Neck Planning District Commission,32653
6500366,VA,2007,Northern Neck Planning District Commission,34323
6500366,VA,2008,Northern Neck Planning District Commission,35578
6500366,VA,2009,Northern Neck Planning District Commission,35089
6500366,VA,2010,Northern Neck Planning District Commission,35308
6500366,VA,2011,Northern Neck Planning District Commission,37024
6500366,VA,2012,Northern Neck Planning District Commission,38838
6500366,VA,2013,Northern Neck Planning District Commission,38751
6500366,VA,2014,Northern Neck Planning District Commission,40294
6500366,VA,2015,Northern Neck Planning District Commission,41738
6500366,VA,2016,Northern Neck Planning District Commission,43582
6500366,VA,2017,Northern Neck Planning District Commission,45355
6500366,VA,2018,Northern Neck Planning District Commission,46447
6500366,VA,2019,Northern Neck Planning District Commission,49313
6500366,VA,2020,Northern Neck Planning District Commission,52574
6500366,VA,2021,Northern Neck Planning District Commission,55724
6500366,VA,2022,Northern Neck Planning District Commission,57300
6500366,VA,2023,Northern Neck Planning District Commission,60577
6500367,VA,2001,Southside Planning District Commission,20868
6500367,VA,2002,Southside Planning District Commission,21082
6500367,VA,2003,Southside Planning District Commission,21774
6500367,VA,2004,Southside Planning District Commission,22838
6500367,VA,2005,Southside Planning District Commission,23462
6500367,VA,2006,Southside Planning District Commission,24699
6500367,VA,2007,Southside Planning District Commission,26019
6500367,VA,2008,Southside Planning District Commission,27541
6500367,VA,2009,Southside Planning District Commission,27885
6500367,VA,2010,Southside Planning District Commission,28344
6500367,VA,2011,Southside Planning District Commission,28953
6500367,VA,2012,Southside Planning District Commission,30051
6500367,VA,2013,Southside Planning District Commission,30180
6500367,VA,2014,Southside Planning District Commission,31091
6500367,VA,2015,Southside Planning District Commission,32013
6500367,VA,2016,Southside Planning District Commission,32904
6500367,VA,2017,Southside Planning District Commission,33991
6500367,VA,2018,Southside Planning District Commission,34823
6500367,VA,2019,Southside Planning District Commission,36302
6500367,VA,2020,Southside Planning District Commission,39693
6500367,VA,2021,Southside Planning District Commission,43905
6500367,VA,2022,Southside Planning District Commission,45150
6500367,VA,2023,Southside Planning District Commission,48152
6500368,VA,2001,West Piedmont Planning District Commission,23156
6500368,VA,2002,West Piedmont Planning District Commission,24005
6500368,VA,2003,West Piedmont Planning District Commission,24684
6500368,VA,2004,West Piedmont Planning District Commission,25426
6500368,VA,2005,West Piedmont Planning District Commission,25859
6500368,VA,2006,West Piedmont Planning District Commission,26697
6500368,VA,2007,West Piedmont Planning District Commission,27871
6500368,VA,2008,West Piedmont Planning District Commission,28953
6500368,VA,2009,West Piedmont Planning District Commission,28762
6500368,VA,2010,West Piedmont Planning District Commission,29495
6500368,VA,2011,West Piedmont Planning District Commission,30623
6500368,VA,2012,West Piedmont Planning District Commission,31457
6500368,VA,2013,West Piedmont Planning District Commission,31511
6500368,VA,2014,West Piedmont Planning District Commission,32814
6500368,VA,2015,West Piedmont Planning District Commission,34102
6500368,VA,2016,West Piedmont Planning District Commission,34801
6500368,VA,2017,West Piedmont Planning District Commission,35850
6500368,VA,2018,West Piedmont Planning District Commission,37073
6500368,VA,2019,West Piedmont Planning District Commission,38672
6500368,VA,2020,West Piedmont Planning District Commission,41928
6500368,VA,2021,West Piedmont Planning District Commission,45692
6500368,VA,2022,West Piedmont Planning District Commission,47458
6500368,VA,2023,West Piedmont Planning District Commission,50320
6500369,VT,2001,East Central Vermont Economic Development District,29928
6500369,VT,2002,East Central Vermont Economic Development District,30425
6500369,VT,2003,East Central Vermont Economic Development District,31516
6500369,VT,2004,East Central Vermont Economic Development District,33229
6500369,VT,2005,East Central Vermont Economic Development District,33996
6500369,VT,2006,East Central Vermont Economic Development District,36125
6500369,VT,2007,East Central Vermont Economic Development District,38230
6500369,VT,2008,East Central Vermont Economic Development District,39965
6500369,VT,2009,East Central Vermont Economic Development District,39801
6500369,VT,2010,East Central Vermont Economic Development District,41090
6500369,VT,2011,East Central Vermont Economic Development District,43093
6500369,VT,2012,East Central Vermont Economic Development District,44169
6500369,VT,2013,East Central Vermont Economic Development District,44355
6500369,VT,2014,East Central Vermont Economic Development District,45820
6500369,VT,2015,East Central Vermont Economic Development District,46828
6500369,VT,2016,East Central Vermont Economic Development District,47431
6500369,VT,2017,East Central Vermont Economic Development District,48711
6500369,VT,2018,East Central Vermont Economic Development District,50493
6500369,VT,2019,East Central Vermont Economic Development District,53719
6500369,VT,2020,East Central Vermont Economic Development District,57476
6500369,VT,2021,East Central Vermont Economic Development District,59696
6500369,VT,2022,East Central Vermont Economic Development District,61935
6500369,VT,2023,East Central Vermont Economic Development District,65122
6500370,VT,2001,Northern Vermont Economic Development District,26043
6500370,VT,2002,Northern Vermont Economic Development District,26400
6500370,VT,2003,Northern Vermont Economic Development District,27206
6500370,VT,2004,Northern Vermont Economic Development District,28939
6500370,VT,2005,Northern Vermont Economic Development District,29797
6500370,VT,2006,Northern Vermont Economic Development District,30995
6500370,VT,2007,Northern Vermont Economic Development District,33169
6500370,VT,2008,Northern Vermont Economic Development District,35400
6500370,VT,2009,Northern Vermont Economic Development District,35291
6500370,VT,2010,Northern Vermont Economic Development District,36195
6500370,VT,2011,Northern Vermont Economic Development District,38283
6500370,VT,2012,Northern Vermont Economic Development District,39319
6500370,VT,2013,Northern Vermont Economic Development District,39785
6500370,VT,2014,Northern Vermont Economic Development District,41255
6500370,VT,2015,Northern Vermont Economic Development District,41852
6500370,VT,2016,Northern Vermont Economic Development District,42601
6500370,VT,2017,Northern Vermont Economic Development District,43885
6500370,VT,2018,Northern Vermont Economic Development District,45342
6500370,VT,2019,Northern Vermont Economic Development District,48004
6500370,VT,2020,Northern Vermont Economic Development District,52014
6500370,VT,2021,Northern Vermont Economic Development District,54720
6500370,VT,2022,Northern Vermont Economic Development District,56327
6500370,VT,2023,Northern Vermont Economic Development District,58559
6500371,WA,2001,Benton-Franklin Council of Governments,26874
6500371,WA,2002,Benton-Franklin Council of Governments,27535
6500371,WA,2003,Benton-Franklin Council of Governments,28625
6500371,WA,2004,Benton-Franklin Council of Governments,29567
6500371,WA,2005,Benton-Franklin Council of Governments,29959
6500371,WA,2006,Benton-Franklin Council of Governments,30311
6500371,WA,2007,Benton-Franklin Council of Governments,32774
6500371,WA,2008,Benton-Franklin Council of Governments,34719
6500371,WA,2009,Benton-Franklin Council of Governments,35713
6500371,WA,2010,Benton-Franklin Council of Governments,37558
6500371,WA,2011,Benton-Franklin Council of Governments,38984
6500371,WA,2012,Benton-Franklin Council of Governments,37891
6500371,WA,2013,Benton-Franklin Council of Governments,37372
6500371,WA,2014,Benton-Franklin Council of Governments,38289
6500371,WA,2015,Benton-Franklin Council of Governments,40600
6500371,WA,2016,Benton-Franklin Council of Governments,41251
6500371,WA,2017,Benton-Franklin Council of Governments,41806
6500371,WA,2018,Benton-Franklin Council of Governments,42637
6500371,WA,2019,Benton-Franklin Council of Governments,45187
6500371,WA,2020,Benton-Franklin Council of Governments,48165
6500371,WA,2021,Benton-Franklin Council of Governments,52209
6500371,WA,2022,Benton-Franklin Council of Governments,51822
6500371,WA,2023,Benton-Franklin Council of Governments,54152
6500372,WA,2001,Central Puget Sound Economic Development District,38289
6500372,WA,2002,Central Puget Sound Economic Development District,38518
6500372,WA,2003,Central Puget Sound Economic Development District,39532
6500372,WA,2004,Central Puget Sound Economic Development District,42371
6500372,WA,2005,Central Puget Sound Economic Development District,43290
6500372,WA,2006,Central Puget Sound Economic Development District,46657
6500372,WA,2007,Central Puget Sound Economic Development District,49899
6500372,WA,2008,Central Puget Sound Economic Development District,51202
6500372,WA,2009,Central Puget Sound Economic Development District,47437
6500372,WA,2010,Central Puget Sound Economic Development District,48030
6500372,WA,2011,Central Puget Sound Economic Development District,50407
6500372,WA,2012,Central Puget Sound Economic Development District,54264
6500372,WA,2013,Central Puget Sound Economic Development District,54880
6500372,WA,2014,Central Puget Sound Economic Development District,58608
6500372,WA,2015,Central Puget Sound Economic Development District,61129
6500372,WA,2016,Central Puget Sound Economic Development District,63649
6500372,WA,2017,Central Puget Sound Economic Development District,67007
6500372,WA,2018,Central Puget Sound Economic Development District,71005
6500372,WA,2019,Central Puget Sound Economic Development District,75560
6500372,WA,2020,Central Puget Sound Economic Development District,80456
6500372,WA,2021,Central Puget Sound Economic Development District,87877
6500372,WA,2022,Central Puget Sound Economic Development District,90751
6500372,WA,2023,Central Puget Sound Economic Development District,97701
6500375,WA,2001,North Central Washington Economic Development District,23831
6500375,WA,2002,North Central Washington Economic Development District,24371
6500375,WA,2003,North Central Washington Economic Development District,25545
6500375,WA,2004,North Central Washington Economic Development District,26883
6500375,WA,2005,North Central Washington Economic Development District,27227
6500375,WA,2006,North Central Washington Economic Development District,28576
6500375,WA,2007,North Central Washington Economic Development District,30543
6500375,WA,2008,North Central Washington Economic Development District,32975
6500375,WA,2009,North Central Washington Economic Development District,32579
6500375,WA,2010,North Central Washington Economic Development District,32983
6500375,WA,2011,North Central Washington Economic Development District,34672
6500375,WA,2012,North Central Washington Economic Development District,36769
6500375,WA,2013,North Central Washington Economic Development District,37356
6500375,WA,2014,North Central Washington Economic Development District,39346
6500375,WA,2015,North Central Washington Economic Development District,41240
6500375,WA,2016,North Central Washington Economic Development District,42837
6500375,WA,2017,North Central Washington Economic Development District,44402
6500375,WA,2018,North Central Washington Economic Development District,45559
6500375,WA,2019,North Central Washington Economic Development District,47509
6500375,WA,2020,North Central Washington Economic Development District,52003
6500375,WA,2021,North Central Washington Economic Development District,55883
6500375,WA,2022,North Central Washington Economic Development District,56657
6500375,WA,2023,North Central Washington Economic Development District,59861
6500376,WA,2001,North Olympic Development Council,27603
6500376,WA,2002,North Olympic Development Council,27716
6500376,WA,2003,North Olympic Development Council,29272
6500376,WA,2004,North Olympic Development Council,30349
6500376,WA,2005,North Olympic Development Council,30538
6500376,WA,2006,North Olympic Development Council,32307
6500376,WA,2007,North Olympic Development Council,34146
6500376,WA,2008,North Olympic Development Council,36270
6500376,WA,2009,North Olympic Development Council,35183
6500376,WA,2010,North Olympic Development Council,35660
6500376,WA,2011,North Olympic Development Council,37450
6500376,WA,2012,North Olympic Development Council,39113
6500376,WA,2013,North Olympic Development Council,38579
6500376,WA,2014,North Olympic Development Council,40609
6500376,WA,2015,North Olympic Development Council,41850
6500376,WA,2016,North Olympic Development Council,42859
6500376,WA,2017,North Olympic Development Council,44909
6500376,WA,2018,North Olympic Development Council,46679
6500376,WA,2019,North Olympic Development Council,49239
6500376,WA,2020,North Olympic Development Council,52438
6500376,WA,2021,North Olympic Development Council,56153
6500376,WA,2022,North Olympic Development Council,58186
6500376,WA,2023,North Olympic Development Council,62785
6500377,WA,2001,Southeast Washington Economic Development Association,22700
6500377,WA,2002,Southeast Washington Economic Development Association,22891
6500377,WA,2003,Southeast Washington Economic Development Association,24349
6500377,WA,2004,Southeast Washington Economic Development Association,25124
6500377,WA,2005,Southeast Washington Economic Development Association,25143
6500377,WA,2006,Southeast Washington Economic Development Association,26525
6500377,WA,2007,Southeast Washington Economic Development Association,29691
6500377,WA,2008,Southeast Washington Economic Development Association,32028
6500377,WA,2009,Southeast Washington Economic Development Association,31895
6500377,WA,2010,Southeast Washington Economic Development Association,32729
6500377,WA,2011,Southeast Washington Economic Development Association,35181
6500377,WA,2012,Southeast Washington Economic Development Association,35361
6500377,WA,2013,Southeast Washington Economic Development Association,35073
6500377,WA,2014,Southeast Washington Economic Development Association,35479
6500377,WA,2015,Southeast Washington Economic Development Association,37398
6500377,WA,2016,Southeast Washington Economic Development Association,37644
6500377,WA,2017,Southeast Washington Economic Development Association,39160
6500377,WA,2018,Southeast Washington Economic Development Association,41772
6500377,WA,2019,Southeast Washington Economic Development Association,43284
6500377,WA,2020,Southeast Washington Economic Development Association,46603
6500377,WA,2021,Southeast Washington Economic Development Association,52869
6500377,WA,2022,Southeast Washington Economic Development Association,50350
6500377,WA,2023,Southeast Washington Economic Development Association,52049
6500378,WA,2001,Tri County Economic Development District (WA),20586
6500378,WA,2002,Tri County Economic Development District (WA),21032
6500378,WA,2003,Tri County Economic Development District (WA),21871
6500378,WA,2004,Tri County Economic Development District (WA),22828
6500378,WA,2005,Tri County Economic Development District (WA),23526
6500378,WA,2006,Tri County Economic Development District (WA),24822
6500378,WA,2007,Tri County Economic Development District (WA),26509
6500378,WA,2008,Tri County Economic Development District (WA),28551
6500378,WA,2009,Tri County Economic Development District (WA),28885
6500378,WA,2010,Tri County Economic Development District (WA),29681
6500378,WA,2011,Tri County Economic Development District (WA),30473
6500378,WA,2012,Tri County Economic Development District (WA),31441
6500378,WA,2013,Tri County Economic Development District (WA),32176
6500378,WA,2014,Tri County Economic Development District (WA),34022
6500378,WA,2015,Tri County Economic Development District (WA),34970
6500378,WA,2016,Tri County Economic Development District (WA),35922
6500378,WA,2017,Tri County Economic Development District (WA),37044
6500378,WA,2018,Tri County Economic Development District (WA),38483
6500378,WA,2019,Tri County Economic Development District (WA),40489
6500378,WA,2020,Tri County Economic Development District (WA),43599
6500378,WA,2021,Tri County Economic Development District (WA),47516
6500378,WA,2022,Tri County Economic Development District (WA),47140
6500378,WA,2023,Tri County Economic Development District (WA),49911
6500379,WI,2001,Bay-Lake Regional Planning Commission,29439
6500379,WI,2002,Bay-Lake Regional Planning Commission,30339
6500379,WI,2003,Bay-Lake Regional Planning Commission,31170
6500379,WI,2004,Bay-Lake Regional Planning Commission,32681
6500379,WI,2005,Bay-Lake Regional Planning Commission,33281
6500379,WI,2006,Bay-Lake Regional Planning Commission,34810
6500379,WI,2007,Bay-Lake Regional Planning Commission,36341
6500379,WI,2008,Bay-Lake Regional Planning Commission,38414
6500379,WI,2009,Bay-Lake Regional Planning Commission,37851
6500379,WI,2010,Bay-Lake Regional Planning Commission,38897
6500379,WI,2011,Bay-Lake Regional Planning Commission,40814
6500379,WI,2012,Bay-Lake Regional Planning Commission,42589
6500379,WI,2013,Bay-Lake Regional Planning Commission,42514
6500379,WI,2014,Bay-Lake Regional Planning Commission,43835
6500379,WI,2015,Bay-Lake Regional Planning Commission,45365
6500379,WI,2016,Bay-Lake Regional Planning Commission,45784
6500379,WI,2017,Bay-Lake Regional Planning Commission,47555
6500379,WI,2018,Bay-Lake Regional Planning Commission,49857
6500379,WI,2019,Bay-Lake Regional Planning Commission,51141
6500379,WI,2020,Bay-Lake Regional Planning Commission,54684
6500379,WI,2021,Bay-Lake Regional Planning Commission,58643
6500379,WI,2022,Bay-Lake Regional Planning Commission,60019
6500379,WI,2023,Bay-Lake Regional Planning Commission,62909
6500380,WI,2001,East Central Wisconsin Regional Planning Commission,29017
6500380,WI,2002,East Central Wisconsin Regional Planning Commission,29657
6500380,WI,2003,East Central Wisconsin Regional Planning Commission,30296
6500380,WI,2004,East Central Wisconsin Regional Planning Commission,31624
6500380,WI,2005,East Central Wisconsin Regional Planning Commission,32399
6500380,WI,2006,East Central Wisconsin Regional Planning Commission,33735
6500380,WI,2007,East Central Wisconsin Regional Planning Commission,35208
6500380,WI,2008,East Central Wisconsin Regional Planning Commission,36537
6500380,WI,2009,East Central Wisconsin Regional Planning Commission,35615
6500380,WI,2010,East Central Wisconsin Regional Planning Commission,36724
6500380,WI,2011,East Central Wisconsin Regional Planning Commission,38631
6500380,WI,2012,East Central Wisconsin Regional Planning Commission,39837
6500380,WI,2013,East Central Wisconsin Regional Planning Commission,39869
6500380,WI,2014,East Central Wisconsin Regional Planning Commission,41498
6500380,WI,2015,East Central Wisconsin Regional Planning Commission,43042
6500380,WI,2016,East Central Wisconsin Regional Planning Commission,43878
6500380,WI,2017,East Central Wisconsin Regional Planning Commission,45313
6500380,WI,2018,East Central Wisconsin Regional Planning Commission,47165
6500380,WI,2019,East Central Wisconsin Regional Planning Commission,48864
6500380,WI,2020,East Central Wisconsin Regional Planning Commission,51917
6500380,WI,2021,East Central Wisconsin Regional Planning Commission,56129
6500380,WI,2022,East Central Wisconsin Regional Planning Commission,57483
6500380,WI,2023,East Central Wisconsin Regional Planning Commission,59893
6500381,WI,2001,Mississippi River Regional Planning Commission,26171
6500381,WI,2002,Mississippi River Regional Planning Commission,26802
6500381,WI,2003,Mississippi River Regional Planning Commission,27775
6500381,WI,2004,Mississippi River Regional Planning Commission,29339
6500381,WI,2005,Mississippi River Regional Planning Commission,30163
6500381,WI,2006,Mississippi River Regional Planning Commission,31410
6500381,WI,2007,Mississippi River Regional Planning Commission,33030
6500381,WI,2008,Mississippi River Regional Planning Commission,34472
6500381,WI,2009,Mississippi River Regional Planning Commission,34466
6500381,WI,2010,Mississippi River Regional Planning Commission,35419
6500381,WI,2011,Mississippi River Regional Planning Commission,37353
6500381,WI,2012,Mississippi River Regional Planning Commission,38692
6500381,WI,2013,Mississippi River Regional Planning Commission,38625
6500381,WI,2014,Mississippi River Regional Planning Commission,40512
6500381,WI,2015,Mississippi River Regional Planning Commission,41881
6500381,WI,2016,Mississippi River Regional Planning Commission,41897
6500381,WI,2017,Mississippi River Regional Planning Commission,43526
6500381,WI,2018,Mississippi River Regional Planning Commission,45209
6500381,WI,2019,Mississippi River Regional Planning Commission,46713
6500381,WI,2020,Mississippi River Regional Planning Commission,50150
6500381,WI,2021,Mississippi River Regional Planning Commission,55212
6500381,WI,2022,Mississippi River Regional Planning Commission,55410
6500381,WI,2023,Mississippi River Regional Planning Commission,57676
6500382,WI,2001,North Central Wisconsin Regional Planning Commission,27440
6500382,WI,2002,North Central Wisconsin Regional Planning Commission,28194
6500382,WI,2003,North Central Wisconsin Regional Planning Commission,29187
6500382,WI,2004,North Central Wisconsin Regional Planning Commission,30282
6500382,WI,2005,North Central Wisconsin Regional Planning Commission,30950
6500382,WI,2006,North Central Wisconsin Regional Planning Commission,32183
6500382,WI,2007,North Central Wisconsin Regional Planning Commission,33658
6500382,WI,2008,North Central Wisconsin Regional Planning Commission,35232
6500382,WI,2009,North Central Wisconsin Regional Planning Commission,34694
6500382,WI,2010,North Central Wisconsin Regional Planning Commission,35666
6500382,WI,2011,North Central Wisconsin Regional Planning Commission,37326
6500382,WI,2012,North Central Wisconsin Regional Planning Commission,38823
6500382,WI,2013,North Central Wisconsin Regional Planning Commission,38998
6500382,WI,2014,North Central Wisconsin Regional Planning Commission,40602
